,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title
75,0.702,0.17,8,-13.657,1,0.0593,0.73,0.0,0.131,0.784,163.742,audio_features,0sGjsf1DIgiGYOVG5KdKq6,spotify:track:0sGjsf1DIgiGYOVG5KdKq6,https://api.spotify.com/v1/tracks/0sGjsf1DIgiGYOVG5KdKq6,https://api.spotify.com/v1/audio-analysis/0sGjsf1DIgiGYOVG5KdKq6,140800,4,Ol' Saint Nicholas
76,0.172,0.369,1,-9.327,1,0.0305,0.897,0.0,0.223,0.58,81.902,audio_features,11nAs8ifH9UT2Z5soaQXdT,spotify:track:11nAs8ifH9UT2Z5soaQXdT,https://api.spotify.com/v1/tracks/11nAs8ifH9UT2Z5soaQXdT,https://api.spotify.com/v1/audio-analysis/11nAs8ifH9UT2Z5soaQXdT,167973,4,The First Noel
77,0.369,0.297,5,-9.773,1,0.0339,0.912,0.0,0.128,0.262,81.339,audio_features,4T1yj9u3PBtg7EMFoufG01,spotify:track:4T1yj9u3PBtg7EMFoufG01,https://api.spotify.com/v1/tracks/4T1yj9u3PBtg7EMFoufG01,https://api.spotify.com/v1/audio-analysis/4T1yj9u3PBtg7EMFoufG01,150533,4,This Christmas I Spend with You
78,0.636,0.392,4,-16.193,1,0.0332,0.722,0.0,0.267,0.788,121.432,audio_features,0kW64eRmSy0VNjWWN8JNoA,spotify:track:0kW64eRmSy0VNjWWN8JNoA,https://api.spotify.com/v1/tracks/0kW64eRmSy0VNjWWN8JNoA,https://api.spotify.com/v1/audio-analysis/0kW64eRmSy0VNjWWN8JNoA,257440,4,The Twelve Days Of Christmas
79,0.278,0.244,5,-11.619,1,0.031,0.642,0.000131,0.0954,0.254,79.257,audio_features,7w3nVvNQ2bIgK2iQ84MyOs,spotify:track:7w3nVvNQ2bIgK2iQ84MyOs,https://api.spotify.com/v1/tracks/7w3nVvNQ2bIgK2iQ84MyOs,https://api.spotify.com/v1/audio-analysis/7w3nVvNQ2bIgK2iQ84MyOs,233973,4,Thank You
80,0.334,0.402,2,-8.943,1,0.0279,0.7,0.00449,0.37,0.162,103.755,audio_features,67E93MDUBQvd6V5JJw0p4g,spotify:track:67E93MDUBQvd6V5JJw0p4g,https://api.spotify.com/v1/tracks/67E93MDUBQvd6V5JJw0p4g,https://api.spotify.com/v1/audio-analysis/67E93MDUBQvd6V5JJw0p4g,193200,4,White Christmas
81,0.29,0.294,11,-16.206,0,0.0286,0.498,0.0,0.0866,0.347,52.999,audio_features,06jFpzCr6TfpIL4L0a5fmw,spotify:track:06jFpzCr6TfpIL4L0a5fmw,https://api.spotify.com/v1/tracks/06jFpzCr6TfpIL4L0a5fmw,https://api.spotify.com/v1/audio-analysis/06jFpzCr6TfpIL4L0a5fmw,164600,4,We Three Kings
82,0.366,0.298,0,-14.554,1,0.0624,0.854,0.000146,0.129,0.332,104.144,audio_features,45EfN8WomjZc5Hqw6lTnnS,spotify:track:45EfN8WomjZc5Hqw6lTnnS,https://api.spotify.com/v1/tracks/45EfN8WomjZc5Hqw6lTnnS,https://api.spotify.com/v1/audio-analysis/45EfN8WomjZc5Hqw6lTnnS,147067,5,Christmas Lullaby
83,0.346,0.163,2,-13.701,1,0.0521,0.944,1.68e-05,0.105,0.273,80.526,audio_features,73Qw33wmrc3r4kSRBXHGSX,spotify:track:73Qw33wmrc3r4kSRBXHGSX,https://api.spotify.com/v1/tracks/73Qw33wmrc3r4kSRBXHGSX,https://api.spotify.com/v1/audio-analysis/73Qw33wmrc3r4kSRBXHGSX,164333,4,Auld Lang Syne
84,0.241,0.271,5,-9.907,1,0.0319,0.828,5.49e-05,0.0968,0.272,128.158,audio_features,1mzLoNND3JKcHd7rinNx6g,spotify:track:1mzLoNND3JKcHd7rinNx6g,https://api.spotify.com/v1/tracks/1mzLoNND3JKcHd7rinNx6g,https://api.spotify.com/v1/audio-analysis/1mzLoNND3JKcHd7rinNx6g,186120,1,Silent Night (feat. The Thank You Midwife Choir)
85,0.559,0.373,2,-14.107,1,0.111,0.898,0.0,0.124,0.684,103.786,audio_features,6ZgigeSB0XUMqc0jjzaq6d,spotify:track:6ZgigeSB0XUMqc0jjzaq6d,https://api.spotify.com/v1/tracks/6ZgigeSB0XUMqc0jjzaq6d,https://api.spotify.com/v1/audio-analysis/6ZgigeSB0XUMqc0jjzaq6d,176333,4,"You're A Mean One, Mr. Grinch"
86,0.621,0.147,9,-11.111,1,0.0374,0.821,0.0,0.0754,0.346,110.62,audio_features,53cumdNGYE6NFmGL0zHvx7,spotify:track:53cumdNGYE6NFmGL0zHvx7,https://api.spotify.com/v1/tracks/53cumdNGYE6NFmGL0zHvx7,https://api.spotify.com/v1/audio-analysis/53cumdNGYE6NFmGL0zHvx7,137547,4,Mistletoe And Holly
87,0.497,0.312,11,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036,audio_features,4z8sz6E4YyFuEkv5o7IJni,spotify:track:4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,203373,4,"Mary, Did You Know?"
88,0.453,0.741,9,-8.676,1,0.0396,0.262,0.0,0.0729,0.484,72.65,audio_features,40lz0wDGefllawj8AdE6xw,spotify:track:40lz0wDGefllawj8AdE6xw,https://api.spotify.com/v1/tracks/40lz0wDGefllawj8AdE6xw,https://api.spotify.com/v1/audio-analysis/40lz0wDGefllawj8AdE6xw,212400,4,Do You Hear What I Hear?
89,0.388,0.145,9,-19.697,0,0.0318,0.978,6.86e-06,0.0997,0.0911,75.474,audio_features,299lFlaAsNQdgbIZNPmIA0,spotify:track:299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/tracks/299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/audio-analysis/299lFlaAsNQdgbIZNPmIA0,166387,3,Christmas Time Is Here - Vocal
90,0.611,0.652,6,-6.253,1,0.0301,0.622,0.0,0.0536,0.962,133.859,audio_features,2y28V96j9x4lSBAkwWiPbT,spotify:track:2y28V96j9x4lSBAkwWiPbT,https://api.spotify.com/v1/tracks/2y28V96j9x4lSBAkwWiPbT,https://api.spotify.com/v1/audio-analysis/2y28V96j9x4lSBAkwWiPbT,130853,4,Little Saint Nick
91,0.506,0.61,10,-8.677,1,0.0692,0.794,0.0,0.635,0.766,62.637,audio_features,6aj1ORK1GGWahINWrxBTNE,spotify:track:6aj1ORK1GGWahINWrxBTNE,https://api.spotify.com/v1/tracks/6aj1ORK1GGWahINWrxBTNE,https://api.spotify.com/v1/audio-analysis/6aj1ORK1GGWahINWrxBTNE,112693,3,Jingle Bells?
92,0.38,0.158,7,-8.088,1,0.0377,0.744,0.0,0.104,0.24,39.483,audio_features,1upIC70GIjvJJ4iJ5i85Ny,spotify:track:1upIC70GIjvJJ4iJ5i85Ny,https://api.spotify.com/v1/tracks/1upIC70GIjvJJ4iJ5i85Ny,https://api.spotify.com/v1/audio-analysis/1upIC70GIjvJJ4iJ5i85Ny,131747,4,Have Yourself A Merry Little Christmas - Live From BBC Radio 2
93,0.743,0.19,1,-11.686,1,0.073,0.928,0.0,0.117,0.954,159.894,audio_features,4alUHNz5SiX3h4ML2ZebSp,spotify:track:4alUHNz5SiX3h4ML2ZebSp,https://api.spotify.com/v1/tracks/4alUHNz5SiX3h4ML2ZebSp,https://api.spotify.com/v1/audio-analysis/4alUHNz5SiX3h4ML2ZebSp,169533,4,Up On The House Top (Ho Ho Ho) (with Carl Cotner's Orchestra)
94,0.602,0.988,11,-3.64,1,0.078,0.29,0.0,0.447,0.728,145.605,audio_features,26H5lCAcFqSSZHGi5iFm71,spotify:track:26H5lCAcFqSSZHGi5iFm71,https://api.spotify.com/v1/tracks/26H5lCAcFqSSZHGi5iFm71,https://api.spotify.com/v1/audio-analysis/26H5lCAcFqSSZHGi5iFm71,168547,4,Must Be Santa
95,0.369,0.264,9,-11.55,1,0.0411,0.923,1.82e-05,0.101,0.185,82.243,audio_features,3EwrUQg2bMhNVRBCt7qRFN,spotify:track:3EwrUQg2bMhNVRBCt7qRFN,https://api.spotify.com/v1/tracks/3EwrUQg2bMhNVRBCt7qRFN,https://api.spotify.com/v1/audio-analysis/3EwrUQg2bMhNVRBCt7qRFN,275342,4,Merry Christmas Darling
96,0.35,0.36,10,-11.792,1,0.0305,0.928,0.00134,0.199,0.366,73.207,audio_features,6XrKozPnv9klvlc0ogFQ3p,spotify:track:6XrKozPnv9klvlc0ogFQ3p,https://api.spotify.com/v1/tracks/6XrKozPnv9klvlc0ogFQ3p,https://api.spotify.com/v1/audio-analysis/6XrKozPnv9klvlc0ogFQ3p,156760,4,Peace On Earth / The Little Drummer Boy
97,0.292,0.266,4,-12.133,0,0.034,0.9,3.6e-05,0.112,0.288,108.086,audio_features,6wnkuXxTyeleb6ibdIjFT9,spotify:track:6wnkuXxTyeleb6ibdIjFT9,https://api.spotify.com/v1/tracks/6wnkuXxTyeleb6ibdIjFT9,https://api.spotify.com/v1/audio-analysis/6wnkuXxTyeleb6ibdIjFT9,109440,4,Here's To You
98,0.496,0.388,8,-14.177,1,0.0382,0.787,0.939,0.167,0.694,81.772,audio_features,0MmNrhvLcoWjo7AOr0vgka,spotify:track:0MmNrhvLcoWjo7AOr0vgka,https://api.spotify.com/v1/tracks/0MmNrhvLcoWjo7AOr0vgka,https://api.spotify.com/v1/audio-analysis/0MmNrhvLcoWjo7AOr0vgka,185453,4,Linus And Lucy
99,0.438,0.386,4,-10.024,1,0.034,0.689,0.0,0.113,0.281,131.926,audio_features,2P950p6RQQxCROYYZGjcBr,spotify:track:2P950p6RQQxCROYYZGjcBr,https://api.spotify.com/v1/tracks/2P950p6RQQxCROYYZGjcBr,https://api.spotify.com/v1/audio-analysis/2P950p6RQQxCROYYZGjcBr,291200,4,The Christmas Shoes
0,0.852,0.61,2,-5.856,1,0.049,0.734,5.97e-06,0.111,0.713,117.99,audio_features,0F57gwy0G6aqnaMAH1ELSV,spotify:track:0F57gwy0G6aqnaMAH1ELSV,https://api.spotify.com/v1/tracks/0F57gwy0G6aqnaMAH1ELSV,https://api.spotify.com/v1/audio-analysis/0F57gwy0G6aqnaMAH1ELSV,156546,4,Futon
1,0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,audio_features,4YMc3A256xFBS0xcT77Qce,spotify:track:4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/audio-analysis/4YMc3A256xFBS0xcT77Qce,188571,4,help herself
2,0.771,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,audio_features,5mkRGTbm3BwPzNQL9oBV9e,spotify:track:5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/tracks/5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/audio-analysis/5mkRGTbm3BwPzNQL9oBV9e,101000,4,Lost in You
3,0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,audio_features,2ZwIO3ufWLFYxtEoam9ydu,spotify:track:2ZwIO3ufWLFYxtEoam9ydu,https://api.spotify.com/v1/tracks/2ZwIO3ufWLFYxtEoam9ydu,https://api.spotify.com/v1/audio-analysis/2ZwIO3ufWLFYxtEoam9ydu,257000,4,My Favourite Clothes
4,0.897,0.387,10,-6.941,1,0.0511,0.511,1.34e-05,0.109,0.839,118.899,audio_features,3gXS1kwhHCpIm6KjpoXWSr,spotify:track:3gXS1kwhHCpIm6KjpoXWSr,https://api.spotify.com/v1/tracks/3gXS1kwhHCpIm6KjpoXWSr,https://api.spotify.com/v1/audio-analysis/3gXS1kwhHCpIm6KjpoXWSr,175495,4,Daydreaming
5,0.906,0.541,11,-6.947,1,0.0415,0.557,1.9e-06,0.116,0.788,124.998,audio_features,5vu5o6RUJ2YiXv3LaPDYIF,spotify:track:5vu5o6RUJ2YiXv3LaPDYIF,https://api.spotify.com/v1/tracks/5vu5o6RUJ2YiXv3LaPDYIF,https://api.spotify.com/v1/audio-analysis/5vu5o6RUJ2YiXv3LaPDYIF,173230,4,Good Day
6,0.546,0.221,2,-8.915,1,0.063,0.868,0.0,0.0994,0.593,128.144,audio_features,5nJzWhlrBfn3cfDLlaAgAO,spotify:track:5nJzWhlrBfn3cfDLlaAgAO,https://api.spotify.com/v1/tracks/5nJzWhlrBfn3cfDLlaAgAO,https://api.spotify.com/v1/audio-analysis/5nJzWhlrBfn3cfDLlaAgAO,181505,4,Lemonade - Ukulele Version
7,0.578,0.574,2,-6.209,1,0.0454,0.196,0.0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4,Versace on the Floor
8,0.805,0.603,8,-9.556,1,0.0429,0.257,0.000331,0.112,0.69,148.994,audio_features,4JVPw2DvZp4faUTHjfa4PM,spotify:track:4JVPw2DvZp4faUTHjfa4PM,https://api.spotify.com/v1/tracks/4JVPw2DvZp4faUTHjfa4PM,https://api.spotify.com/v1/audio-analysis/4JVPw2DvZp4faUTHjfa4PM,164295,4,Good Advice
9,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,audio_features,45ROR8UMn60YEVQnDy0uVF,spotify:track:45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/tracks/45ROR8UMn60YEVQnDy0uVF,https://api.spotify.com/v1/audio-analysis/45ROR8UMn60YEVQnDy0uVF,278991,4,Juliet
10,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,audio_features,4EpZ4eYuZOwPSSwyqpdHnJ,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,https://api.spotify.com/v1/tracks/4EpZ4eYuZOwPSSwyqpdHnJ,https://api.spotify.com/v1/audio-analysis/4EpZ4eYuZOwPSSwyqpdHnJ,252231,4,Sunflower
11,0.606,0.466,0,-9.979,1,0.0293,0.659,0.0413,0.0969,0.511,119.998,audio_features,1FWoak0OgTq1jrYfRKfXsj,spotify:track:1FWoak0OgTq1jrYfRKfXsj,https://api.spotify.com/v1/tracks/1FWoak0OgTq1jrYfRKfXsj,https://api.spotify.com/v1/audio-analysis/1FWoak0OgTq1jrYfRKfXsj,224544,4,Loverboy
12,0.505,0.355,7,-12.963,1,0.092,0.474,0.00471,0.0949,0.162,159.862,audio_features,0CNuKKi6MHrr8DqYtpzbCD,spotify:track:0CNuKKi6MHrr8DqYtpzbCD,https://api.spotify.com/v1/tracks/0CNuKKi6MHrr8DqYtpzbCD,https://api.spotify.com/v1/audio-analysis/0CNuKKi6MHrr8DqYtpzbCD,210058,4,bossa uh
13,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,audio_features,7zFXmv6vqI4qOt4yGf3jYZ,spotify:track:7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/tracks/7zFXmv6vqI4qOt4yGf3jYZ,https://api.spotify.com/v1/audio-analysis/7zFXmv6vqI4qOt4yGf3jYZ,278180,4,Get You (feat. Kali Uchis)
14,0.766,0.354,6,-9.486,1,0.0543,0.595,0.0,0.381,0.792,153.902,audio_features,1tD8J13a74q8fBqXwAP50j,spotify:track:1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/tracks/1tD8J13a74q8fBqXwAP50j,https://api.spotify.com/v1/audio-analysis/1tD8J13a74q8fBqXwAP50j,126464,4,Sunkissed
15,0.886,0.59,1,-5.14,0,0.0515,0.0493,0.0,0.28,0.787,119.934,audio_features,2Rtj1B24RTIrIg2TMQ8WS9,spotify:track:2Rtj1B24RTIrIg2TMQ8WS9,https://api.spotify.com/v1/tracks/2Rtj1B24RTIrIg2TMQ8WS9,https://api.spotify.com/v1/audio-analysis/2Rtj1B24RTIrIg2TMQ8WS9,157020,4,Mona Lisa
16,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,audio_features,47Bg6IrMed1GPbxRgwH2aC,spotify:track:47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/audio-analysis/47Bg6IrMed1GPbxRgwH2aC,262231,4,Best Friend
17,0.565,0.505,7,-12.612,0,0.0445,0.5,0.000138,0.136,0.587,90.109,audio_features,1xWJ3RJrJ3Ep7KevWVRpl5,spotify:track:1xWJ3RJrJ3Ep7KevWVRpl5,https://api.spotify.com/v1/tracks/1xWJ3RJrJ3Ep7KevWVRpl5,https://api.spotify.com/v1/audio-analysis/1xWJ3RJrJ3Ep7KevWVRpl5,179432,4,Sunset Wife
18,0.775,0.271,1,-9.131,0,0.092,0.554,0.00285,0.112,0.204,104.001,audio_features,3gpU0uqDonMBKEcJu4Rzsf,spotify:track:3gpU0uqDonMBKEcJu4Rzsf,https://api.spotify.com/v1/tracks/3gpU0uqDonMBKEcJu4Rzsf,https://api.spotify.com/v1/audio-analysis/3gpU0uqDonMBKEcJu4Rzsf,196998,3,Singularity
19,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,audio_features,4a6q8CR2hzLk2plDkSxkfD,spotify:track:4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/tracks/4a6q8CR2hzLk2plDkSxkfD,https://api.spotify.com/v1/audio-analysis/4a6q8CR2hzLk2plDkSxkfD,165714,4,I.F.L.Y.
20,0.654,0.71,1,-6.984,0,0.03,0.526,0.492,0.111,0.916,110.04,audio_features,4CQ4x9MdRCzIq2KnulV170,spotify:track:4CQ4x9MdRCzIq2KnulV170,https://api.spotify.com/v1/tracks/4CQ4x9MdRCzIq2KnulV170,https://api.spotify.com/v1/audio-analysis/4CQ4x9MdRCzIq2KnulV170,198287,4,Cutoff Line (Kiritorisen)
21,0.752,0.65,4,-6.194,1,0.0334,0.264,1.38e-06,0.313,0.904,141.16,audio_features,0ClnfM4PI0wjlCVTJc9lP7,spotify:track:0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/tracks/0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/audio-analysis/0ClnfM4PI0wjlCVTJc9lP7,177000,4,24 / 7 / 365
22,0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,audio_features,5bgwqaRSS3M8WHWruHgSL5,spotify:track:5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/tracks/5bgwqaRSS3M8WHWruHgSL5,https://api.spotify.com/v1/audio-analysis/5bgwqaRSS3M8WHWruHgSL5,228600,4,8TEEN
23,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,audio_features,7MAibcTli4IisCtbHKrGMh,spotify:track:7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/tracks/7MAibcTli4IisCtbHKrGMh,https://api.spotify.com/v1/audio-analysis/7MAibcTli4IisCtbHKrGMh,242096,4,Leave The Door Open
24,0.717,0.298,6,-9.237,0,0.0394,0.555,0.00293,0.0997,0.262,116.039,audio_features,3A7Etq2wGE9cYqLIma97Tt,spotify:track:3A7Etq2wGE9cYqLIma97Tt,https://api.spotify.com/v1/tracks/3A7Etq2wGE9cYqLIma97Tt,https://api.spotify.com/v1/audio-analysis/3A7Etq2wGE9cYqLIma97Tt,271000,4,Aphrodite
25,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571,4,Sunday Best
26,0.453,0.14,1,-10.434,1,0.0592,0.848,0.0,0.0903,0.392,75.211,audio_features,2nzED6Q3yWuvSQnxw6QTlU,spotify:track:2nzED6Q3yWuvSQnxw6QTlU,https://api.spotify.com/v1/tracks/2nzED6Q3yWuvSQnxw6QTlU,https://api.spotify.com/v1/audio-analysis/2nzED6Q3yWuvSQnxw6QTlU,203590,3,If I Could Ride a Bike
27,0.85,0.677,1,-5.575,0,0.251,0.503,4.12e-06,0.0541,0.811,125.067,audio_features,20AjVjcuycZuivf5x3pCrL,spotify:track:20AjVjcuycZuivf5x3pCrL,https://api.spotify.com/v1/tracks/20AjVjcuycZuivf5x3pCrL,https://api.spotify.com/v1/audio-analysis/20AjVjcuycZuivf5x3pCrL,203520,4,Come True
28,0.573,0.822,1,-4.149,1,0.143,0.198,0.0,0.148,0.514,138.024,audio_features,2fCu5WER6Mv2qjQxPqWkzg,spotify:track:2fCu5WER6Mv2qjQxPqWkzg,https://api.spotify.com/v1/tracks/2fCu5WER6Mv2qjQxPqWkzg,https://api.spotify.com/v1/audio-analysis/2fCu5WER6Mv2qjQxPqWkzg,202103,4,For Abby
29,0.326,0.66,9,-6.68,1,0.0674,0.552,0.0,0.264,0.471,78.29,audio_features,2sFF0K2eHIClZYUqIbAwdb,spotify:track:2sFF0K2eHIClZYUqIbAwdb,https://api.spotify.com/v1/tracks/2sFF0K2eHIClZYUqIbAwdb,https://api.spotify.com/v1/audio-analysis/2sFF0K2eHIClZYUqIbAwdb,207436,4,"she likes spring, I prefer winter"
30,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4,Best Part (feat. H.E.R.)
31,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,0bfvHnWWOeU1U5XeKyVLbW,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,203680,4,Can't Take My Eyes off You
32,0.758,0.684,6,-5.037,0,0.085,0.0953,2.11e-06,0.149,0.73,109.953,audio_features,2jjuzjDbmVOI7kNCSxy5e4,spotify:track:2jjuzjDbmVOI7kNCSxy5e4,https://api.spotify.com/v1/tracks/2jjuzjDbmVOI7kNCSxy5e4,https://api.spotify.com/v1/audio-analysis/2jjuzjDbmVOI7kNCSxy5e4,244540,4,Dance in the Living Room
33,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,audio_features,1ko2lVN0vKGUl9zrU0qSlT,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,438493,4,Just the Two of Us (feat. Bill Withers)
34,0.613,0.488,8,-7.37,1,0.0964,0.129,2.13e-05,0.335,0.183,172.076,audio_features,4ZaRg5Sf4TKr0YcFRLh7QJ,spotify:track:4ZaRg5Sf4TKr0YcFRLh7QJ,https://api.spotify.com/v1/tracks/4ZaRg5Sf4TKr0YcFRLh7QJ,https://api.spotify.com/v1/audio-analysis/4ZaRg5Sf4TKr0YcFRLh7QJ,190960,4,Love Affair
35,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,audio_features,3NqBxTOMCJ3zW9CIP51td4,spotify:track:3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/tracks/3NqBxTOMCJ3zW9CIP51td4,https://api.spotify.com/v1/audio-analysis/3NqBxTOMCJ3zW9CIP51td4,275194,1,Jugaste y Sufrí
36,0.761,0.565,11,-7.016,0,0.0411,0.345,0.0,0.0825,0.583,105.008,audio_features,1a1LrfgkTvfHFykIxcv8WU,spotify:track:1a1LrfgkTvfHFykIxcv8WU,https://api.spotify.com/v1/tracks/1a1LrfgkTvfHFykIxcv8WU,https://api.spotify.com/v1/audio-analysis/1a1LrfgkTvfHFykIxcv8WU,173286,4,Cherry Wine
37,0.768,0.519,5,-8.494,1,0.0739,0.402,0.0,0.183,0.452,112.973,audio_features,0Y4xg5612xZ3vAgWEkMjw3,spotify:track:0Y4xg5612xZ3vAgWEkMjw3,https://api.spotify.com/v1/tracks/0Y4xg5612xZ3vAgWEkMjw3,https://api.spotify.com/v1/audio-analysis/0Y4xg5612xZ3vAgWEkMjw3,185084,4,Far Away
38,0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,audio_features,4UG2Fm0E98LhE2dlNxiAXx,spotify:track:4UG2Fm0E98LhE2dlNxiAXx,https://api.spotify.com/v1/tracks/4UG2Fm0E98LhE2dlNxiAXx,https://api.spotify.com/v1/audio-analysis/4UG2Fm0E98LhE2dlNxiAXx,120308,5,this is what falling in love feels like
39,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,audio_features,3jfZ9M23l0L7RxzYMTgBTv,spotify:track:3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/tracks/3jfZ9M23l0L7RxzYMTgBTv,https://api.spotify.com/v1/audio-analysis/3jfZ9M23l0L7RxzYMTgBTv,179499,4,Looking Out for You
40,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.921,audio_features,7kQkmyoHCEqwe7QwDbkSXM,spotify:track:7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/tracks/7kQkmyoHCEqwe7QwDbkSXM,https://api.spotify.com/v1/audio-analysis/7kQkmyoHCEqwe7QwDbkSXM,190348,4,Let's Fall in Love for the Night
41,0.536,0.296,5,-7.451,1,0.0346,0.892,0.0,0.0873,0.151,122.907,audio_features,6TBJkXHPhu3EsMk1bshwuI,spotify:track:6TBJkXHPhu3EsMk1bshwuI,https://api.spotify.com/v1/tracks/6TBJkXHPhu3EsMk1bshwuI,https://api.spotify.com/v1/audio-analysis/6TBJkXHPhu3EsMk1bshwuI,240907,3,ONLY
42,0.657,0.435,10,-15.707,1,0.0552,0.739,0.0,0.167,0.771,135.975,audio_features,0q21FNwES2bbtcduB6kjEU,spotify:track:0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/tracks/0q21FNwES2bbtcduB6kjEU,https://api.spotify.com/v1/audio-analysis/0q21FNwES2bbtcduB6kjEU,181133,4,Dancing in the Moonlight
43,0.71,0.513,1,-10.57,0,0.0343,0.107,0.114,0.143,0.593,130.043,audio_features,75NuCOwuIv1Ss7e7P3C1pt,spotify:track:75NuCOwuIv1Ss7e7P3C1pt,https://api.spotify.com/v1/tracks/75NuCOwuIv1Ss7e7P3C1pt,https://api.spotify.com/v1/audio-analysis/75NuCOwuIv1Ss7e7P3C1pt,258000,4,(Only) About Love - Demo
44,0.733,0.451,2,-8.203,1,0.0332,0.112,6.53e-06,0.328,0.255,99.965,audio_features,6HxHpDUeUYFYWPEdS0iEMZ,spotify:track:6HxHpDUeUYFYWPEdS0iEMZ,https://api.spotify.com/v1/tracks/6HxHpDUeUYFYWPEdS0iEMZ,https://api.spotify.com/v1/audio-analysis/6HxHpDUeUYFYWPEdS0iEMZ,158400,4,Reflection
